"","GPA_9","GPA_8","Treatment","STD_math_7","STD_math_8","STD_math_8c"
"36",1.33541179881237,3.54575800495042,1,93.0263379478394,32.1548698798557,-27.8451301201443
"37",1.97099882960349,2.21708287649557,1,50.1598052629443,42.269659468047,-17.730340531953
"38",2.01747926931842,2.97090661727406,1,77.4990530868303,51.0586297524394,-8.94137024756058
"39",3.07593662501473,2.38197798479855,0,65.2793116587094,88.459035566642,28.459035566642
"40",3.42941791286978,1.77778177500771,0,43.8949081129342,92.5528089606205,32.5528089606205
"41",2.87049000836352,3.22444453745764,0,87.0070100637559,80.9036386112527,20.9036386112527
"42",2.42255697417374,2.6868169684187,1,67.8395720943121,59.878496475972,-0.121503524028014
"43",0,1.39074972232321,1,38.6850265780374,2.87899163289458,-57.1210083671054
"44",2.96470824009389,3.21021101084101,0,81.7758930199817,77.7125189708018,17.7125189708018
"45",2.73854966456063,1.83103572252026,0,45.2507614360898,73.8161683691457,13.8161683691457
"46",2.07609409238907,1.54127436874906,0,41.0954922725266,60.6196851049892,0.61968510498923
"47",2.99181227246065,1.60545538259057,0,45.0887712147998,87.8711579059659,27.8711579059659
"48",2.5530359904574,3.17839061926686,0,92.2581636870633,80.0988626729935,20.0988626729935
"49",2.28703753650408,2.87047998167665,1,72.7975075350047,56.0521990782782,-3.94780092172177
"50",2.02756502456661,2.61741828760284,0,72.5163919195261,61.0657614053657,1.06576140536567
"51",2.63246602681738,3.58694009626923,0,95.8676490664681,73.0487897970006,13.0487897970006
"52",3.04104390971956,3.20009974768701,0,84.8596435806959,83.7514523170562,23.7514523170562
"53",2.6092087277853,1.56818154228326,0,31.7896177914819,63.0557694710615,3.05576947106151
"54",1.28318624203889,3.71917117473306,1,95.4016339830925,27.8487733652724,-32.1512266347276
"55",2.7428948533983,2.49913168177379,0,69.3399527033972,80.4473033297379,20.4473033297379
"56",2.92464653770228,3.17019893144577,0,89.3566656507369,86.9307118331861,26.9307118331861
"57",3.19000895030898,3.41470368116844,0,86.4216399776571,82.5379337007334,22.5379337007334
"58",2.85974909124497,1.2190173816536,0,36.9419876228722,87.4032145378953,27.4032145378953
"59",3.09789695961286,3.37488364386925,0,89.9201360853434,85.5149033786677,25.5149033786677
"60",1.97462464491252,2.71808616612571,1,75.8488413102944,56.2817824460617,-3.71821755393831
"61",3.21661334715731,2.35930985792377,0,58.5695948703613,85.044734430854,25.044734430854
"62",2.67986372096577,2.64736128294017,0,62.20836004419,65.4216086679737,5.4216086679737
"63",1.91819448588564,2.7016983146632,1,74.7572574956529,54.0108002046912,-5.98919979530878
"64",2.43288331178401,1.75413034251906,0,45.3052800033954,68.1908985913227,8.19089859132269
"65",3.51199282103104,3.56675962874033,0,88.8509099574925,89.0674748050323,29.0674748050323
"66",2.11349686778535,2.0110082587764,0,60.5001793565666,69.1285594735432,9.12855947354319
"67",2.07245085023183,2.858175651394,0,82.3721473659329,66.0122745098368,6.01227450983679
"68",1.89561323158897,1.5142768701909,1,47.1239450901892,59.8036217640569,-0.196378235943051
"69",1.72960527126326,2.04762321799693,0,67.0541066022412,65.355189698301,5.35518969830098
"70",2.18270037380688,2.43896303920316,0,73.3527645242329,72.1102197644169,12.1102197644169
"71",2.8472411637587,2.49406362784568,0,67.7930461896384,81.5897561107483,21.5897561107483
"72",2.73798298523417,1.53593407650858,0,41.9393664716728,79.6029501212727,19.6029501212727
"73",0.792241056067306,2.9028851247129,1,79.0613427057601,22.1854180150884,-37.8145819849116
"74",2.23823753692885,2.31822406785018,1,58.1865626289316,55.6328469162151,-4.36715308378494
"75",3.26417794029309,3.28159022191293,0,83.5768667466165,85.5505514102361,25.5505514102361
"76",3.17248374987504,2.33190477144448,0,58.6417217930626,84.8458550217318,24.8458550217318
"77",3.13544063161386,3.36970606073146,0,86.3286383449879,82.4423213791098,22.4423213791098
"78",2.78025646212922,2.23800006476376,0,60.1927576152295,79.2240887204558,19.2240887204558
"79",3.21310657160386,3.20993529644267,0,76.3066521785162,77.9276594040921,17.9276594040921
"80",2.81605951193725,3.17911646912007,0,83.5510745484768,76.8400176852758,16.8400176852758
"81",0.586981918638706,2.90466822074125,1,76.4093391489062,13.4635514888607,-46.5364485111393
"82",2.15136867491089,3.13834671901652,0,88.1157500697146,65.7058489422457,5.70584894224571
"83",3.15187723238483,3.21209782892905,0,91.0840178256897,93.7093631594329,33.7093631594329
"84",2.54924730649989,2.90980412881314,0,78.3926334588599,72.4263900020448,12.4263900020448
"85",2.98919288758976,2.98285128959651,0,80.2816275758967,84.0931664565126,24.0931664565126
"86",2.66019718951186,3.13293168055157,0,84.5558676597033,75.3583161921037,15.3583161921037
"87",3.19095013794241,3.54791004474691,0,93.0603428277587,86.0360907836363,26.0360907836363
"88",2.19451973980985,2.87117152428802,0,77.6716657235833,63.3016732740952,3.30167327409519
"89",1.56413485082845,3.6053693329438,1,98.0697269685577,42.3171145951973,-17.6828854048027
"90",2.35140563076648,2.36338125741681,0,69.4721050844538,74.5438765680095,14.5438765680095
"91",3.5900550701405,2.94089482159426,0,77.9062988288097,98.8286385909225,38.8286385909225
"92",3.38232511616499,3.61764123436702,0,91.0707844361208,86.5311733201079,26.5311733201079
"93",2.11148643727901,2.23673691968685,0,61.7685570385604,63.1388068353186,3.1388068353186
"94",2.17056717932296,2.27997954410238,0,63.0059629892431,64.7689297179832,4.76892971798318
"95",3.46755907881278,2.68747089464537,0,69.4916444099352,93.9180548278286,33.9180548278286
"96",3.48723863088369,2.42948041491097,0,54.5495587480855,85.252922933465,25.252922933465
"97",2.79572901917733,1.66112657556207,0,41.8532791884333,76.9295485063429,16.9295485063429
"98",3.24732061564055,2.52392212130155,0,67.0205786048075,90.4551360717446,30.4551360717446
"99",3.01703004112754,3.13345129749675,0,85.6910094653569,86.2859895591455,26.2859895591455
"100",2.84571601517409,3.0973250324434,0,86.7671820075607,84.1416682721163,24.1416682721163
"101",3.16863943845101,2.94857397045029,0,79.2383079928846,88.814995249891,28.814995249891
"102",3.02716097630967,3.38804200725365,0,93.7829129163089,87.7527553954929,27.7527553954929
"103",2.47199755957549,3.4541404736562,0,94.260312314885,71.2036655036984,11.2036655036984
"104",2.1604433404711,0.5208338173021,0,11.0587518672545,60.9411263002442,0.941126300244179
"105",3.39410450899585,3.24077465340837,0,78.7708761986368,84.6994949223816,24.6994949223816
"106",2.57910883540617,3.57031004940206,0,94.6284719933225,70.6936756773695,10.6936756773695
"107",1.72918162573673,3.14898678951518,1,92.3400705730286,55.0100211687091,-4.98997883129094
"108",2.89473603206353,2.64660415437372,0,68.5295396870483,78.7135861221959,18.7135861221959
"109",2.21144412125262,2.84920723893932,1,76.8873722579954,59.5628002394109,-0.43719976058906
"110",2.36803815788475,2.86799781730825,0,78.0396056191793,68.510448752291,8.51044875229096
"111",3.20465924095431,3.43159736343466,0,88.7624426299967,85.1475795468945,25.1475795468945
"112",1.83122669228954,2.75644746746252,1,74.7686429734095,49.8804557410823,-10.1195442589177
"113",2.85749245951424,2.50868114048305,0,67.0047928954354,80.4504165563638,20.4504165563638
"114",2.36874101438975,3.1317299025681,0,87.3364198762365,70.8492802686882,10.8492802686882
"115",2.8744554881257,3.3030082295415,0,85.4285455647821,76.5523353002221,16.5523353002221
"116",3.62023882067406,2.94462173013501,0,69.8520189983636,89.9795203848809,29.9795203848809
"117",1.94248090697675,2.20860755598948,1,65.0898589879359,59.4627948837711,-0.537205116228947
"118",2.24348183808734,2.52229355806096,0,67.2208309851425,63.737953328828,3.73795332882805
"119",2.3809670902482,3.38437244849772,1,84.3746352435585,55.3569807845909,-4.64301921540906
"120",3.35796967976613,3.23399867213536,0,85.8771327009115,92.3662571246201,32.3662571246201
"121",2.00839010170515,3.3950828954473,1,90.5074067059174,52.2428207577897,-7.75717924221033
"122",3.04188717096766,3.38321327784366,0,88.7300970778008,82.3241930602876,22.3241930602876
"123",2.85865730882726,3.19204828626194,0,79.1833214045965,72.3874187399785,12.3874187399785
"124",1.6357906667022,3.00655325761955,1,86.5704714086026,50.3578135952613,-9.64218640473867
"125",2.05966219428711,1.86959695678145,0,57.1900868763957,68.4196277120627,8.41962771206266
"126",0.473136137856343,3.75435826624077,1,95.8289344781893,5.40122912198033,-54.5987708780197
"127",3.32662476981911,3.43308462343312,0,90.7522983011206,90.7365385274583,30.7365385274583
"128",2.72419160471886,1.99364095520714,0,52.8000758456558,77.0124164303871,17.0124164303871
"129",1.90908176962194,2.19657716797346,0,63.0258430907271,60.5053904592385,0.505390459238484
"130",2.92396923647018,1.26870964178847,0,33.2231640292632,83.0896069091953,23.0896069091953
"131",3.3082598702741,0.114536817641221,0,1.15901111336618,93.4863692786287,33.4863692786287
"132",1.80421722444884,3.43994765203841,1,88.7922042298296,43.2400600616929,-16.7599399383071
"133",2.39736410975456,2.93095199946247,0,83.9351231481975,74.2069703574862,14.2069703574862
"134",3.18562413171363,2.15434795374294,0,55.9903792285342,87.9099969867577,27.9099969867577
"135",3.55865604930749,1.47545057896468,0,35.9428031465836,96.5743353772624,36.5743353772624
"136",2.80913580701274,2.60612671066364,0,72.7057894305038,82.6900544495071,22.6900544495071
"137",2.69084097264951,3.32634566284986,0,86.0669412711423,71.5993005957846,11.5993005957846
"138",3.02608141630413,2.02424827987993,0,48.2169543122099,78.6985340245117,18.6985340245117
"139",3.17388601429562,2.64117613417355,0,65.937952712551,83.3337641692712,23.3337641692712
"140",2.31666266443477,3.20512936316022,1,83.6941089334813,58.7270235447456,-1.27297645525439
"141",3.10614708857477,2.9922064888025,0,83.106705196705,90.2771726767858,30.2771726767858
"142",3.13160586541636,3.50593345555154,0,93.4742857198237,86.3127964907704,26.3127964907704
"143",2.27964754150517,3.4448294382494,0,90.5908641205082,61.9897426224944,1.98974262249444
"144",3.03368018216168,1.64759988757774,0,51.4652318225456,95.1603600921753,35.1603600921753
"145",2.69743286354437,2.6867219126346,0,77.0205601697715,82.1389392804478,22.1389392804478
"146",3.29259831427481,2.83371457333333,0,76.5623561590905,92.7656536727825,32.7656536727825
"147",2.63038585412607,2.28272920280412,0,65.817761212282,80.3795329303321,20.3795329303321
"148",2.18432477613007,2.63968613728777,1,69.9672610750065,57.5416353752987,-2.45836462470128
"149",3.25565852249464,3.18656673586012,0,81.4229318034122,85.9015323569318,25.9015323569318
"150",3.25803035644412,2.38611320593288,0,69.5426450023647,98.2708764318807,38.2708764318807
"151",3.06527165094865,2.82890649414324,0,63.9117298034813,71.8262267088463,11.8262267088463
"152",3.32271860354113,2.34301911954307,0,63.6420563148772,94.4433843948708,34.4433843948708
"153",2.56763708991201,2.11724908938902,0,56.118662373085,72.6575605981607,12.6575605981607
"154",1.83933175247685,1.93005550474427,1,52.7415654191799,51.2422325644963,-8.75776743550371
"155",2.88524437820611,3.05277039145657,0,87.8928975418435,88.0063882421458,28.0063882421458
"156",3.25711564987674,2.57141357574152,0,67.2961634117552,89.4801910057423,29.4801910057423
"157",3.05819202074126,2.19287530812592,0,57.3759467636234,84.8528754932829,24.8528754932829
"158",3.29965567144363,1.90682629559599,0,46.0015868480531,87.3044427057829,27.3044427057829
"159",2.83215669724705,1.62800439328541,0,40.1208963517971,76.949400096599,16.949400096599
"160",2.7552312716377,3.20963451339446,0,88.2464327647305,79.75843033164,19.75843033164
"161",2.05860102323728,1.87297685091443,0,51.6067326820092,61.667538705663,1.66753870566303
"162",2.18683267254457,3.05013020146689,1,78.7551155709242,54.4921290008272,-5.50787099917279
"163",2.30650563755767,3.16080883901989,0,86.5217635685398,67.2519354943083,7.25193549430831
"164",1.63175328444824,2.91189164345842,1,82.4513652790362,48.4901752771429,-11.5098247228571
"165",2.91935467813607,1.26298571731105,0,24.3159894474817,72.6056016098511,12.6056016098511
"166",2.67270537826717,2.74392481450398,0,80.963117308499,84.2578505786292,24.2578505786292
"167",2.55923482717483,2.48337865964855,0,69.7902484220407,76.5583141864147,16.5583141864147
"168",2.27620391739408,1.42526127044582,0,32.8052956070993,60.0084238121947,0.00842381219473509
"169",2.75149295248699,2.88307545974995,0,76.9653291105746,77.0581542496359,17.0581542496359
"170",3.14193366681575,2.88486032075806,0,76.116231889335,86.4984829348231,26.4984829348231
"171",2.60140857685926,3.41659106734825,0,87.4491845752834,67.8565044122468,7.85650441224681
"172",3.34989407145136,3.23126458555952,0,85.9269785837746,92.2981040576052,32.2981040576052
"173",1.95799602036254,2.76928106103615,1,72.2268982574811,49.8581821724246,-10.1418178275754
"174",2.33630334644273,3.32191168859634,0,94.4584164479273,72.1443968200448,12.1443968200448
"175",2.32228467145159,3.0153987068972,0,86.3676005374449,72.2851589079584,12.2851589079584
"176",2.49356265376481,2.74882670278569,0,73.8652228831325,70.8707615080166,10.8707615080166
"177",3.24750473824653,2.76276537412063,0,71.0598923432672,87.3738241593176,27.3738241593176
"178",1.46189176442806,1.74760709709187,1,48.3858674908578,41.9406905975153,-18.0593094024847
"179",2.80887015075241,2.36983240102696,0,61.1008394798556,76.7254668140439,16.7254668140439
"180",1.63138111143814,3.42518111834686,1,96.4102289728512,48.0982711136961,-11.9017288863039
"181",2.9748074644959,1.00732757988411,0,26.4816879878144,85.0862379447085,25.0862379447085
"182",2.48927551799906,1.08690550811024,0,31.1620655251316,74.9438546551277,14.9438546551277
"183",2.84714469614917,3.65862592082117,0,90.314376499473,69.8860642781692,9.88606427816923
"184",1.30169131573407,2.95071930965514,1,83.2759783862465,39.307141325385,-20.692858674615
"185",2.76067346078332,3.10224464325719,0,78.7204460846722,72.1620536755679,12.1620536755679
"186",2.31006902126073,2.57720572315622,0,67.5504745784294,64.1104923814721,4.11049238147211
"187",1.18858405944622,1.6264021934043,1,42.3226203818056,31.4006341834886,-28.5993658165114
"188",3.04858000872584,3.71825836506567,0,99.4252239879608,84.1303931169042,24.1303931169042
"189",1.13105572761575,3.44567435153312,1,97.9177188981154,35.7471751465349,-24.2528248534651
"190",2.90795052149447,3.03293521602176,0,87.4527586233975,88.7496183250914,28.7496183250914
"191",2.05372098169492,3.30565391833312,0,90.9863765727905,60.965477039978,0.965477039978019
"192",2.50292105106571,1.89244915281432,0,48.3957679582586,69.1775968384354,9.17759683843539
"193",2.67020721889867,2.63159879579026,0,67.972423239197,72.5073554430905,12.5073554430905
"194",2.06317269728388,2.92266158243839,1,73.7544975072506,49.4431258166714,-10.5568741833286
"195",2.37649177426187,1.03989244573182,1,18.4553297615179,54.4212473222656,-5.57875267773442
"196",2.99516787111652,2.79533722316586,0,71.7726716071602,80.3556501063917,20.3556501063917
"197",2.217912970749,2.66301070458087,1,64.1536447219137,50.7919093952104,-9.20809060478955
"198",3.54207267063859,3.708725156213,0,96.2092727007767,93.9132529094371,33.9132529094371
"199",2.1562849493659,1.53236238750376,1,39.1437370373542,56.7703210772603,-3.22967892273974
"200",2.30396740404878,2.01264067866004,0,57.6098259849416,70.7763822945735,10.7763822945735
"201",2.09263263205286,2.79845569354195,1,73.095370392912,53.5477389936389,-6.45226100636114
"202",2.27545525606762,3.35354002544823,0,87.7739456866316,61.5489579907864,1.54895799078641
"203",2.79498380812109,2.99632389472553,0,72.9509043132779,69.7425852970719,9.74258529707187
"204",2.70430710119416,2.25842429086427,0,54.5884206433367,69.8706945458697,9.87069454586971
"205",2.53344808241882,3.40339719938453,0,92.0263299947918,71.8833377376954,11.8833377376954
"206",3.04399788105831,2.17000152267731,0,55.1581583999954,82.5982281368692,22.5982281368692
"207",1.88994255393065,1.40334448576259,1,38.4267968200394,53.0065467492503,-6.99345325074965
"208",2.09159227992595,3.08649555182723,0,84.1969403462412,61.1651684766365,1.16516847663654
"209",2.55309220743662,2.50779117301753,0,70.487618560163,76.4145276550537,16.4145276550537
"210",3.28408713495964,2.14303256209959,0,55.6779983447119,90.5620163135874,30.5620163135874
"211",3.52909659199857,2.69421117124031,0,67.0575533836977,92.469003151337,32.469003151337
"212",1.52180662749519,1.01091079041719,1,23.9932404284972,38.9394865913221,-21.0605134086779
"213",2.80806152454786,2.83915686606718,0,78.0226861712922,81.2794238768176,21.2794238768176
"214",2.75257708076572,2.71840489956993,0,68.0313863045334,71.9330604135405,11.9330604135405
"215",2.16178452008374,1.35211675693611,0,39.1880948727392,66.8990396630392,6.89903966303919
"216",3.00515405419791,2.28672331005424,0,67.6460442101032,92.4961301566796,32.4961301566796
"217",3.6345215651878,2.27710199803622,0,56.6854031241403,96.7658018340366,36.7658018340366
"218",3.20062755364403,3.00778369536841,0,84.3723094972251,93.8046846578009,33.8046846578009
"219",3.28191457479218,2.96453376719873,0,74.7903130474054,86.0691504825978,26.0691504825978
"220",2.91196216438619,1.90092914187404,0,52.3203709270197,84.5510856290613,24.5510856290613
"221",3.02194990272935,3.2027494649192,0,84.1024709429668,82.2537322821234,22.2537322821234
"222",2.11106669808359,3.61601509492045,1,93.3463653606167,51.0876701610604,-8.91232983893965
"223",3.21031041759948,3.32438303038802,0,87.9395079595863,87.8577616721662,27.8577616721662
"224",3.13845804564129,2.68930116994476,0,70.8130382541551,86.5682584032345,26.5682584032345
"225",2.14998776605267,3.31231456298684,1,88.7380527263743,56.6842974996686,-3.31570250033142
"226",2.70393896751836,3.32943939630271,0,94.518227249747,81.858322189166,21.858322189166
"227",3.31162208491046,3.38127907568299,0,94.4706115444549,96.4433563005438,36.4433563005438
"228",3.33103955226385,3.05344854753851,0,80.9773124016383,91.7881494080422,31.7881494080422
"229",2.56480786609453,2.9158265790959,0,79.1011598454077,73.4856857278019,13.4856857278019
"230",2.89321367066173,3.58124827465811,0,92.5443900035774,76.3160567838606,16.3160567838606
"231",2.04105803873908,3.32051462911988,0,94.4100341255281,64.1896416989506,4.18964169895064
"232",2.99565023770071,2.5908984476446,0,74.2842383712348,90.0792449863717,30.0792449863717
"233",1.87871675268543,2.63096535688039,1,73.1277498267444,53.3495446372811,-6.65045536271887
"234",2.91975347039828,3.00027700811473,0,82.2116568043737,83.9364075315079,23.9364075315079
"235",0.276219148737196,2.47713815204586,1,60.2054653173041,0,-60
"236",2.67238431420413,3.21659663656872,0,86.3401558185936,75.042517589387,15.042517589387
"237",2.33215452876738,2.26382328478853,1,51.8077741631583,52.3979862289076,-7.60201377109243
"238",2.61894291833124,3.0272054642557,0,87.397314266396,81.0970857260715,21.0970857260715
"239",0.787175658704397,3.28465257294167,1,91.4245251298183,24.111184405459,-35.888815594541
"240",2.28710472043328,3.18638679537783,0,86.352186356008,65.6863415041736,5.68634150417358
"241",2.60938287807633,3.02842658564901,0,75.7974484213929,67.0623243849254,7.0623243849254
"242",2.22753460541437,0.514254229214741,1,6.51563536249642,53.5936106680291,-6.40638933197094
"243",1.91385755273157,1.24789702243168,1,26.1814478022356,44.2702274758076,-15.7297725241924
"244",2.73266453265218,1.88388328556737,0,52.4081554017501,80.3927549600167,20.3927549600167
"245",2.93347570963123,2.92698686261403,0,79.758680620403,83.8155364061398,23.8155364061398
"246",3.01780032617789,2.94042544294394,0,80.2467734548954,86.2194962775047,26.2194962775047
"247",2.25761133873454,3.50580712936984,0,97.6717773991466,67.7733281939231,7.77332819392309
"248",2.38429400496108,2.67601808871689,0,69.9259504835635,65.664820585407,5.66482058540703
"249",2.03521612065981,2.03315755689033,0,61.2915599827109,67.2298234749486,7.2298234749486
"250",3.28632997011649,3.50867070489059,0,88.685105771836,84.713753775532,24.713753775532
"251",1.2638384692181,2.57052337962883,1,72.2801200872441,37.7941644385791,-22.2058355614209
"252",2.45840843322732,2.95878902143119,0,78.8769749839077,68.941932877877,8.94193287787697
"253",2.00265906132211,2.42855755453242,0,67.2418769755319,60.3722099874482,0.372209987448159
"254",3.03078848726228,3.29302465301135,0,91.9712333013026,88.8356649597393,28.8356649597393
"255",3.13439790516826,2.97205006212994,0,81.9813572818298,90.3686967992717,30.3686967992717
"256",2.36233952805135,2.55762982495833,0,74.0903253568298,73.9067576130552,13.9067576130552
"257",1.32597187678067,2.48146975245493,1,66.7192818570379,35.8146563176152,-24.1853436823848
"258",2.73445912757865,3.2591354843528,0,75.1396077761358,62.0465508275043,2.04655082750429
"259",3.10270583685192,0.923124672479213,0,30.0883833616044,95.573075523863,35.573075523863
"260",2.37368594386212,2.33473998357125,0,67.7567056338292,74.0555642683707,14.0555642683707
"261",2.77691088444584,3.33937563362958,0,90.2483068004991,78.4374944458715,18.4374944458715
"262",2.81098495827317,3.28680727760746,0,89.8157200597804,80.5740773194149,20.5740773194149
"263",2.07986259186531,2.54441655085572,1,61.4472254290035,47.7802622669207,-12.2197377330793
"264",0.075490830801509,2.96633660737302,1,87.3266511861439,10.5990474887022,-49.4009525112978
"265",3.13494258154947,3.44580082951221,0,90.7401298736169,85.1459744157361,25.1459744157361
"266",2.27976362076591,3.2782156174938,0,90.6941938659229,67.6051597987364,7.60515979873642
"267",0.560756597328026,2.34214753852114,1,65.8713677897699,18.8132687124627,-41.1867312875373
"268",2.6447559684429,2.65416330325816,0,72.7815917679841,76.7744264595901,16.7744264595901
"269",2.62073462339346,1.49316982447782,0,40.169543895748,75.7615592839899,15.7615592839899
"270",3.09407960075545,2.54804431473841,0,73.7112292601,93.460907659709,33.460907659709
"271",1.51169237722804,2.68775956348883,1,70.8898735605275,38.9532512849271,-21.0467487150729
"272",2.32809019102765,2.87098988796569,0,79.0194569959052,68.4974750989696,8.49747509896957
"273",1.85757765153045,1.62606533025669,1,42.9215070497015,50.1200559880253,-9.87994401197473
"274",2.55989888864764,3.26024785184118,0,86.1536194835384,70.3569136121423,10.3569136121423
"275",2.67590851493884,2.35768936922269,0,61.4431607168312,73.9536838356343,13.9536838356343
"276",2.47807013541281,2.42814521195223,0,63.8647969031377,69.1772381547693,9.17723815476926
"277",3.07768860120717,3.09073243026297,0,80.5571534290942,83.2457311255749,23.2457311255749
"278",2.22111371213614,2.91643565744779,0,76.0464450969821,60.6010316974346,0.601031697434557
"279",1.89832559391379,1.80023383891524,1,51.1922107950784,55.2722215921414,-4.72777840785855
"280",0.815513627712306,1.60069689342627,1,43.8625590487045,24.0339656514741,-35.9660343485259
"281",2.2375157984131,3.35567567245571,0,88.5985463503172,61.4343838705901,1.4343838705901
"282",2.82306341034193,1.8040086305906,0,46.4799890162591,78.4362602898699,18.4362602898699
"283",1.48636075906096,2.99280407294094,1,83.2419301535206,42.8486051834257,-17.1513948165743
"284",3.24124049256058,3.31189992764541,0,91.1060043216374,92.8512155104429,32.8512155104429
"285",2.17555347828422,3.53076048168129,1,95.1800863232504,57.8034190941526,-2.19658090584741
"286",3.00975589099757,2.7960661212799,0,75.0996040475294,84.6640891102278,24.6640891102278
"287",2.88684008478455,2.20872429599703,0,59.6809418858243,82.4502015928474,22.4502015928474
"288",3.05800512787665,3.11547669923322,0,85.418934116172,87.6584661503568,27.6584661503568
"289",1.6003877393184,1.27059753186907,1,36.7898999084575,47.6516486287077,-12.3483513712923
"290",1.08100867204546,1.33633420839178,1,38.2522136376224,33.2436469990868,-26.7563530009132
"291",2.85175419295312,1.5913889877336,0,40.3982978172891,79.0116593455415,19.0116593455415
"292",2.66506278916782,1.97374615715459,0,55.4764505568814,79.2466429151786,19.2466429151786
"293",3.19495896336828,2.03704971501624,0,48.7718851849332,83.4775142369532,23.4775142369532
"294",2.55883437255704,2.13762920842147,0,51.6310326285993,66.4346583268464,6.43465832684636
"295",2.87901453844793,1.74997732541484,0,41.4294408450718,75.7407530879824,15.7407530879824
"296",3.51680814924706,3.10355752578826,0,78.2526653112572,91.9084057673226,31.9084057673226
"297",3.30340099792658,2.65995423253854,0,74.4549933485713,96.2860228353343,36.2860228353343
"298",1.57105782845862,3.3686983401726,1,89.9171319597767,40.6468499704285,-19.3531500295715
"299",3.01956649375184,3.50777323897973,0,92.2844437530072,81.828700115248,21.828700115248
"300",2.35966363448247,3.00387407588405,1,74.7248104974987,55.8932864528947,-4.1067135471053
"301",2.92167508026907,2.48383348814372,0,65.179704517444,80.8345733215541,20.8345733215541
"302",1.3615722906807,3.49879048529852,1,95.7387547637674,37.61851023773,-22.38148976227
"303",2.79045111693153,3.486331719144,0,93.6131290173708,77.9444297052083,17.9444297052083
"304",2.74059494374586,3.75192000332002,0,96.6050385668336,71.3951451783002,11.3951451783002
"305",2.89131394960244,2.81189644563155,0,74.191618967975,79.8805384419992,19.8805384419992
"306",2.48788252454868,2.90668279440391,0,75.1888794302989,67.0841422097686,7.08414220976864
"307",2.40058789214739,3.09300991241183,1,78.667551660905,58.7265671031918,-1.2734328968082
"308",2.94098627799321,2.62383563391433,0,79.0760884980129,93.1980671231838,33.1980671231838
"309",2.56395835170807,3.57628776273455,0,94.6356309042276,70.0975686707903,10.0975686707903
